x.1 x.2 x.3 x.4 x.5 x.6 x.7 x.8 x.9 x.10 x.11 x.12 x.13 x.14 x.15 x.16 x.17 x.18 x.19 x.20 x.21 y
-0.579956989019402 0.313478715882576 -2.87404249339871 -1.40231588288433 1.79407452864789 -0.179219590350945 0.43745914891607 0.361327874776367 3.52746035609865 2.02692159894237 3.92489761624349 2.45754060345332 4.66416587166115 3.53368957826207 3.21119564648503 4.22616088065233 5.41692479248961 1.24876833795275 1.21354572995651 0.67039340715739 -0.430681647514512 1
-0.953278701946907 0.631514991190992 -0.388459081562126 2.44109687439771 -1.28838216486574 0.577666257673098 2.19368873666462 3.05609927843091 4.8099766493832 5.47597212237101 6.80039836786947 3.44738779453805 2.79248379934011 2.06035996723379 1.06249627128116 0.885591079887668 0.386740110051894 0.337430857744123 0.459231454107246 -0.204901662481784 0.485682445001997 2
-0.179428586945621 -1.22996599112755 -0.565171822813302 2.25629606020649 1.13702896063763 1.69432936806149 2.98886361932537 3.74292870071328 3.99128466556526 4.38576975153593 4.63752093542495 2.02090606444489 2.01524168387448 2.55511867868658 2.6213489150669 -0.268096439594527 0.035752971150918 -1.33865467005023 -0.337267525312569 -1.04940159991292 0.151565365137979 2
1.0098082149443 1.3406647644194 1.70072391966509 0.132232523756987 1.66758020202082 3.35010547063642 6.39907088716156 3.46184458661972 4.16157167954566 5.7272216530918 3.3781122611375 2.28130445904891 2.43737653059198 -0.989575057874673 -0.93107463430967 2.05222954208721 0.0953234242182932 -0.510985848434926 -0.267193736876532 0.0168891022724103 1.26978815839696 2
-0.649028219583901 0.366261340764224 1.99633805958857 2.68739004652087 1.8138871788084 3.0035412993303 4.3322628191857 4.57346267576399 6.20693382494596 3.54676989264098 4.36788707976161 3.65220094920172 2.48073877768237 2.08430412989803 2.18713258831513 0.0499990468367492 -0.836680050194782 -1.27153939072428 -1.0011805860843 0.161901674292895 0.942185821993485 2
-0.504374222048191 1.10695440248067 0.467828340367688 0.589830688745609 0.458526008426864 -1.42866064641316 -0.413393340294625 -0.0952602998269273 -0.0161030736383145 0.649626036447199 2.27802293615308 3.2108192325605 4.58330429790505 3.43912395917821 5.08218091423611 4.34845914379439 1.64651528434777 2.49109006240754 -0.698784269395886 0.291959469816869 -0.161072883630941 1
1.61439149545836 1.47939487098826 0.0220403186670302 0.399103734894867 -1.26114914943113 0.588850103393075 2.07244210688556 4.29290847943046 4.0925936254109 5.46235509399332 5.59494173946482 3.45167868263375 3.76793977713394 3.04555753630295 0.245183936321831 1.68759947022935 0.713172601651843 0.147375362686265 -1.0188387268436 0.401739089584675 0.182154455997548 1
-0.446959811255663 -0.695854888656875 0.81798127289032 1.49958284168404 1.27871304616572 3.21899045117703 3.97518677742944 4.88755243472941 4.7693887824001 2.72235661537764 3.26036840153116 2.48619125440682 2.57505486047835 2.12509778494762 0.797813678834524 1.61752119382815 0.0394033025755432 0.625382681280186 1.6520011317658 1.92829279127557 1.25671856730821 2
0.763176761113315 1.24283860949401 0.101101323306568 1.31271391654778 0.367922710121511 1.20401752785953 2.8763725399531 3.16383343901639 2.44753868517471 5.09384168719331 3.55520406424733 3.8225249287994 3.82561834149624 0.71473752703528 1.98459304540128 -1.11459437446937 -1.13110578221052 -0.84076511261591 1.25766873665234 -0.0789513777164727 0.418269125675566 2
0.443664903687416 0.450249317472311 -0.472478258793863 0.304307855583981 0.667152010831824 1.10192537395122 0.77529851392529 4.56480479977439 4.30608839330399 5.5871077545408 5.59777771933078 4.76845578091028 2.53405598108816 -0.062781973649737 0.377263880809155 1.14314184826351 0.979382929015041 1.05514746646663 -0.242402878664151 -0.125089853270758 0.511996469442772 2
-0.421721870070189 0.480926064725324 0.672794070486354 -1.00200725819239 1.20312707053266 0.998708066502678 1.53512313094212 0.93721204733549 1.47884894185662 3.61350165405956 5.11920493737338 3.61083430765747 3.29816285608121 4.28923550362756 6.22807197630188 3.96927423771516 2.85065764657381 1.32739952077717 1.38175981327932 0.25809701274945 -1.60520710103497 1
-0.492279968227887 -1.46286446232819 -0.743967585584992 0.14665629511642 0.238351023241361 3.3140204375521 0.38918559352269 1.00290321434275 0.113526570643181 1.05912400801804 3.45365654080998 3.72866857760454 5.18606695404847 5.49600186820287 5.98122817348123 4.77637672162454 2.28251453294313 3.59438371367018 2.20584715273108 -0.394166165014874 -1.28140698033011 1
-0.149553565244392 1.53966323733755 1.87466882681447 0.529055525492821 2.93377438660602 0.0262220198164303 0.21612185653294 0.631803131967741 1.4388907504383 1.03474816372293 1.27460116002859 2.27599853749642 3.71412820463865 5.11880156821854 6.51628631260412 3.76876301450407 3.6773455111506 2.54222147350313 0.927338114981566 3.10608484713446 -1.46078282938961 1
1.54998338398246 0.172793618387291 -1.75799914534674 1.44569584076136 0.935025757358322 0.410830872915936 0.10236024234188 1.18658986655848 1.17857963990903 1.40303518918552 3.17338619065671 4.95341412721123 3.31472794430265 4.18601906981911 5.70235924753801 4.39159359725832 1.26819929484713 1.6808697072849 1.04185858352566 0.200256296792898 -0.880840523088362 1
-0.561612535381314 -0.835823924079678 -0.348860909964869 0.59730928742892 1.23388452172586 -0.36908067695099 0.469836956112307 2.35367366222075 2.92431732573056 2.51121752518115 3.550925271923 2.66189888598449 5.0670553183579 4.57234168342487 4.05072547612249 3.7305457172616 5.31822958631454 0.664515289416489 1.79502320366945 0.332289331995595 0.285341943125399 1
-0.647117250632361 -0.655928703879608 0.106589229118385 1.25631692128956 -1.89138472179805 1.11588087671066 3.2776266243172 3.74695496467838 2.48069101778378 4.81018624183459 4.92943616052752 5.83965212924412 4.044307855584 4.62982439725704 1.94517742945375 2.4186447392001 1.98728467406534 0.100202555591535 0.269346068507935 -1.13301551933444 0.630635450157964 1
0.143132159050427 1.05756608653532 -0.537658781205147 1.09744204280521 -0.222651293117936 0.205681904208799 1.95683754505103 0.730946043963955 1.47775200340178 3.05499481290518 3.82781429010621 3.2415219626653 3.24490567817148 5.29403902538758 4.44737828657502 3.21907647913577 4.33230202953349 4.08557609240017 1.31937009111994 1.64400975070567 -0.744724032379902 1
0.0241886479910512 0.346083489865367 -0.411269131911835 -0.58846041309898 0.768127528360915 -0.86789491686681 3.66951538123445 2.42656218465088 4.0100405978634 4.95219112963407 5.85718721113355 5.67265859811156 3.54608296304255 3.86166998071826 4.121289657516 1.69284969722215 0.606842711484697 1.78165801625793 0.223410549418509 0.201991235917637 -0.713529709900439 1
-0.504451524580869 -0.897186541993694 0.382348337976121 0.751301281506808 0.387953658262852 -1.44628830615347 2.29521063346661 1.78093566394094 1.54185694870355 1.81231351750374 2.96856346622659 4.52499620570261 1.88948023893041 4.247582875882 4.946722329483 1.8737718137799 0.993991001529243 1.80707851817627 -0.561169639748154 0.231465543839135 -0.682039417330581 1
-1.58139680993034 0.00626521125563042 0.222514088542642 0.453514341017587 0.609133031558329 0.754456798351162 -1.28668958279874 -0.13635612713704 -0.532592174479335 2.5137708367459 4.06147254021742 3.10589218136033 3.65427013469996 5.89838306414783 5.59639713315805 4.41275676475918 4.50276909780957 0.857626659321934 0.314366290501169 -0.470507122490103 -0.227035517455066 1
0.030066421255418 0.59667050907573 -0.673754508319701 0.119178234168883 0.590518608276321 -1.97865418759805 -1.17695512326337 1.07450081898743 1.54500394132553 1.47101632875536 2.6840551159805 5.67996786866149 6.25886422174248 4.7777763879598 5.6353397098281 2.61983599973452 4.06974474939952 2.77611663564637 0.553758531869126 1.64731726247099 0.446630519523161 1
1.08261095547612 -0.30912856629771 1.32472548898327 2.30584520802921 2.03971376994753 4.9456485686381 4.11276278109904 2.72849750839988 3.23675622209404 4.23717048851968 3.94595282223846 2.04459083111057 0.852989008315144 1.94147255815932 0.586585346049232 -0.461079707154883 -0.496273411043631 -0.310594391909971 -0.258866540136848 0.472044751974833 -0.187799832359881 2
-0.649043017379116 -0.459120892943841 -0.767916438222332 0.922495744418793 -1.94395921590421 2.49031282036542 3.08834293567287 3.7016015669211 2.07068051720124 4.0328268560885 5.61486666342549 6.17300541020037 4.42589906015463 2.57780132374929 2.96827274078311 0.829301758449739 -0.470972937630698 0.204788314465132 -0.816228917834062 -0.0503984109636203 0.781433774097239 1
0.292470078406726 1.72637168351841 0.339509365938887 1.79064318051307 0.783803310887 2.5763706459854 4.73479952472161 2.35969980103356 3.14159582292536 5.55323462509704 3.15253360024426 5.23053173023468 2.35988910742925 2.00728757317819 -0.043738021977028 0.202221853073518 -0.609905289258947 -0.796769183486805 0.297739278134155 0.443249917220359 1.17892112018048 2
0.898702724402737 1.04324617695035 0.95905119808221 0.873563901793506 0.812077556671369 2.16822167262843 2.02856173048843 2.52686956084416 2.16999194217412 4.95520531972018 5.68487791819097 6.29353706599532 3.67619655544017 3.07754095595166 1.60540304736935 0.764939115484416 0.690387050620598 0.84529882299304 0.956093866060524 0.488325398355415 -1.15352708397439 1
-0.518742356791874 -1.65904097034683 -0.529031361979442 -2.61104346110731 -0.207703687008036 -0.0141682224200259 2.07744001320922 1.88880258893699 4.21080374338762 4.31116211040535 5.60859105601201 6.83810015924128 4.50619485420095 2.86378525625683 2.53429851310253 0.399368276914586 1.1790613166456 -0.898772081524633 -1.07926682102633 -0.487072789750537 -0.0152793354467711 1
0.554438552345125 1.22905624117273 0.577309938939806 1.51797856212595 4.67115117974815 4.85278321428806 5.09828847242702 4.70499792941322 4.50361992173211 3.6300281961908 2.22008535851033 2.09541388978819 -0.297908404869621 -1.85521050714394 0.203708033592201 0.23560781931999 2.26042217472389 0.442362472214173 0.040235582702961 -0.584137481544261 -0.378128904131334 2
-0.0879736711840128 -1.41916292618524 0.771745490447405 0.937235318604616 0.841493178155365 0.655695403026463 0.450806063551859 0.944542425686788 3.64088934152636 4.3751866759893 2.82453620624475 4.03186302666896 4.67279833559022 3.72962301047739 4.70487935721552 2.94927563174018 0.994676422284367 0.768559992231554 2.6042478689088 -1.33993532912315 -0.652065849062394 1
-0.270079610999902 0.0704209721478317 -1.22567106691397 0.408539629742539 -0.0598778067009555 2.86149352865501 0.543431421671209 0.79046614020765 3.15598191399102 0.796083302725436 2.45497847184572 4.38754989157716 3.04646414394192 4.1214285099465 4.1239757979116 4.17593304175775 3.8560374379634 2.1207436372414 1.72957401751752 -0.477613293475708 -0.217130537941165 1
1.61978987753494 0.0566982219802716 2.04667724022033 0.182912672642759 0.0115311532497584 0.142517353656877 -0.993162228684805 0.833768299801057 0.616189313777393 1.73091138774396 3.64335102017364 3.71872816543256 4.27469807375693 5.57848067820481 5.75477222363384 5.33344686499936 3.99644610326073 1.34239170093598 1.1916950640659 -0.119114813327386 1.06921526852676 1
-0.0540229240816071 0.339147669711979 2.24169603168629 0.0746769825844943 -0.440434705439751 0.817569421572488 1.88577445454016 4.11188373852495 3.01558759834783 4.22580551569797 6.23629676356736 5.42013573106264 4.05463149269573 2.53767976203633 4.21741408625929 2.06972078117665 -0.332886377356052 -0.732041349558065 1.80895678125719 0.902981342007163 -1.28959797750832 2
0.330141609857869 0.0547603393356777 -0.273422420869031 2.52846489623315 2.64901612433898 3.35860040944421 6.39538522604492 3.96998283885035 3.78675764242988 3.64638362180095 3.8839706260199 3.14191464434889 0.46220893932212 -1.3347399500239 -0.470776376503401 0.162155439287404 0.324992574993461 0.429472217120733 -0.242495812723003 0.0819303589736088 -1.76493908969816 2
