2.91545154642178 2.1505661065837 2.49013412936935 2.62003397856808 2.58014117088034 1.91467628818001 2.59097885324 2.4237012346232 2.74483492606283 2.37800886056042 2.82992999198648 2.42695833821852 3.42666088012962 2.45977082262321 2.40950876075879 2.95630196510546 2.33521711645743 2.24447751816689 2.03639332252706 2.44497643552491 2.31303578410179 2.59094543808959 2.49640928956324 2.38490869783028 2.83766859856862 2.66409264998402 2.48323201432616 2.35822808723403 3.07337370999559 2.91974942157181 2.22691681163999
2.80408079521306 2.08840190191822 2.31488219816482 2.68543538580784 2.60444638542852 1.89118776282764 2.58237930520311 2.26156498505027 2.79350471769982 2.23653978059091 2.78112033816233 2.02521162133149 3.8382129186038 2.05380805992066 2.06396351066322 2.78865402833484 2.1124105978457 2.39097924047895 1.89405895516603 2.33485167207344 2.37783786343877 2.38002119630031 2.90094034668507 2.08133290310482 2.57660737488114 2.60004781084197 2.39635629264291 2.35524073941683 2.5163396659299 2.59109021850997 2.08276024511552
2.13579075292583 1.96198744332805 2.31425917341519 2.25652532484811 2.62461619867276 1.83321725660464 2.23528345593125 2.28909373511671 2.61769004864596 3.26709660069761 2.61338192371273 1.84449332946032 2.49882175519763 2.64705321152959 1.91650553440637 2.79363535159648 2.34047584295833 2.26401694464013 1.92942965521013 2.34148398582549 2.62350358841444 2.97687888155585 2.57681570465491 2.14356747091825 2.06133559592131 2.43119805724756 2.82128551308375 2.31044051974695 1.97830973571221 3.42459745630687 2.08820698813454
2.96142963748042 2.20370448986844 2.35504711427243 2.59017171573033 2.64146915277624 1.82941313692934 2.52503313926717 2.44993944762624 2.55038613843995 2.96476624725908 2.80161223107554 1.7341018384399 2.78785066828227 2.30508684226174 1.82850844698101 2.79496878080015 2.47037961586316 2.11992200041257 2.01548549815445 2.27199485989876 2.77431546474319 2.65039204202114 2.68296683952963 2.18757711905509 2.65483278381702 2.55973071809707 2.40431704352292 2.52897451670027 2.4235653315997 2.79415888985937 2.32490155239284
2.02269637149137 2.00423536635947 2.40896036418829 2.35240443413951 2.42247821543666 1.74518022798204 2.2626883443017 2.16547580898627 2.66030565501788 2.25024185624173 2.6244017424407 2.17213277485232 3.07199608663483 2.42057619757167 2.22025718765676 2.64364411867019 2.10696221542077 2.37849964840491 1.90135041551087 2.23770958283778 2.69170374127951 2.60119053261533 2.85923079276938 2.36995575454994 2.01561958363321 2.43093569276997 2.67517137141887 2.25476553241615 1.86156368144018 2.22089486072389 2.02635346289477
2.12694271794423 1.95684960382013 2.25954848820182 2.30172647952853 2.38563665527712 1.72229326260705 2.28751957074119 2.18884133502435 2.6429509740913 2.29546153708277 2.62781425942234 2.56755214433169 1.92603977583074 2.80344140974637 2.56307745492541 2.69392383134223 2.13567954974673 1.91629072844072 1.95824222377413 2.32402921455317 2.28172632101544 1.9799888190641 2.56323420307083 2.65784623790435 2.14913594191884 2.3807591926737 2.67784957890938 2.36375860002948 1.63223958421463 2.40805331429798 1.90586493039843
3.10852105088164 2.32801039818506 2.33495209952191 3.00226112079124 2.48440092564118 1.94035110279591 2.93583966104702 2.12085350052813 2.65508462508198 2.57935480492632 2.80461096869237 1.87492748008759 1.77261138428271 2.67295820191276 1.94100827398094 2.57587108999621 2.20588343323724 2.36494852580047 1.85565844676015 2.33732346063671 2.65783382459346 2.7989267385772 2.59471290394844 2.34108219756619 2.32473503828602 2.54455418198372 2.86487343521774 3.07179734843585 2.39704618004623 3.34639405441815 2.13195211552251
2.07221312260338 1.90985116360836 2.27667774879093 2.28902007348305 2.31011741084461 1.66567853217166 2.26466437665832 2.29041528732849 2.5631415860049 2.25518563751988 2.66570385177417 2.55103013974527 2.24185266977575 2.45514038445367 2.59199678224225 2.6891089843873 2.10145836458231 1.94327731436024 1.91078550146101 2.21971285724959 2.32334286957951 2.22806398392451 2.61458825110127 2.53823933909508 1.92847369051817 2.36935688741773 2.63125093192803 2.27429643177251 1.7746505181164 2.22154985218029 1.88307346243033
2.05058853867775 1.90783684686949 2.22410036544037 2.28910712679879 2.32902343140398 1.59443454119604 2.215563544678 2.12265486735405 2.57845582793984 2.17615784577139 2.5117363441192 2.74886375958694 1.84443492472805 2.83670506414609 2.75329803143581 2.50172594712767 2.06243155316261 1.92668706969368 1.86253804165705 2.32169161670793 2.18232047850664 2.08426161323206 2.45908626253236 2.72891840354215 2.1000119318114 2.35738401051814 2.82649398620194 2.26440457464378 1.74046927596836 2.07419819130253 2.05269394192497
2.33306420095198 2.17337277095716 2.32320258158831 2.61984434442464 2.50362047161785 2.08177922676753 2.52527809662657 2.49844289003863 2.590226389792 2.64621349691589 2.72999126895057 1.94310703948366 2.45232321697751 2.36812504053128 1.98661634545512 2.68794165694603 2.27045522754204 2.21585954404424 2.01311120759659 2.28007504380189 2.31991764989524 2.51588576016507 2.65720601243158 2.31943920304605 2.40356660253805 2.45912549555601 2.44466455101588 2.36726085045535 1.92565031745739 2.91510897688913 2.0867796829827
2.36478730731257 2.05667240349711 2.35370855044367 2.56486009255153 2.3886321945444 2.23021893988738 2.4237012346232 2.23688727662906 2.81130549883627 2.41575437532431 2.62542049657409 1.94282623714252 2.52825318790356 2.19875602885608 2.02913205747999 2.6742951793111 2.1773344555057 2.35421795978573 2.00308984493431 2.41897376110416 2.24322909623095 2.40146774782238 2.46408248509269 2.29126892458193 1.97728222931515 2.47807709759416 2.55978696820056 2.43448586921055 1.8457248328052 2.57419221638837 2.01339343994053
2.12679030717519 1.93110479937427 2.30096484660539 2.41874364850299 2.49675949302069 1.67705004194728 2.36626041662002 2.27182302669599 2.5213800177472 2.30490179253766 2.62594799043091 2.57846729158545 1.85224387333079 2.71153138554455 2.56068000909755 2.75086232016638 2.09184977994396 2.15438745066951 1.93357484655709 2.21686232684374 2.28132431528484 2.57281353755945 2.6568367371584 2.30467575278011 2.1397846642937 2.51651818686389 2.9335161386217 2.37106416613276 2.50010193799924 2.94006601949998 1.90725008288133
